Logger_number,10432475,,,,,,,,,
TIMESTAMP,RECORD,Rain,Solar Radiation,Wind Speed,Gust Speed,Wind Direction,Water Content 5cm,Water Content 20cm,Temp,RH
GMT+01:00,,mm,W/m²,m/s,m/s,ø,m³/m³,m³/m³,°C,%
,,SEN S/N: 2301096,SEN S/N: 2375827,SEN S/N: 2385148,SEN S/N: 2385148,SEN S/N: 2385148,SEN S/N: 2391324,SEN S/N: 2391331,SEN S/N: 2397072,SEN S/N: 2397072
2017-01-01 00:15,2454,0,0.6,0,0,268.1,0.0031,0.1013,0.135,33.8
2017-01-01 00:30,2455,0,0.6,0,0,276.6,0.0036,0.1013,-0.62,34.4
2017-01-01 00:45,2456,0,0.6,0,0,297.6,0.0036,0.1013,-0.563,35.8
2017-01-01 01:00,2457,0,0.6,0,0,317.3,0.0031,0.1013,-0.06,35.3
2017-01-01 01:15,2458,0,0.6,0,0,317.3,0.0031,0.1013,-0.171,34.9
2017-01-01 01:30,2459,0,0.6,0,0,310.3,0.0031,0.1013,-0.311,33
2017-01-01 01:45,2460,0,0.6,0,0,311.7,0.0031,0.1013,-0.423,33.7
2017-01-01 02:00,2461,0,0.6,0,0,308.9,0.0031,0.1013,-0.032,33.8
2017-01-01 02:15,2462,0,0.6,0,0.19,317.3,0.0031,0.1013,-0.004,33
2017-01-01 02:30,2463,0,0.6,0,0,308.9,0.0031,0.1013,-0.116,32.8
2017-01-01 02:45,2464,0,0.6,0,0,287.8,0.0031,0.1013,-0.817,33.4
2017-01-01 03:00,2465,0,0.6,0,0,287.8,0.0031,0.1013,-0.339,33.8
2017-01-01 03:15,2466,0,0.6,0,0,289.2,0.0031,0.1013,-0.311,32.7
2017-01-01 03:30,2467,0,0.6,0,0,282.2,0.0031,0.1013,-0.563,32.8
2017-01-01 03:45,2468,0,0.6,0,0,292,0.0031,0.1013,-0.62,33.5
2017-01-01 04:00,2469,0,0.6,0,0,314.5,0.0031,0.1013,-0.563,32.4
2017-01-01 04:15,2470,0,0.6,0,0,317.3,0.0031,0.1013,0.19,31.5
2017-01-01 04:30,2471,0,0.6,0,0,292,0.0031,0.1013,-0.06,31.5
2017-01-01 04:45,2472,0,0.6,0,0,289.2,0.0031,0.1013,-0.676,31.9
2017-01-01 05:00,2473,0,0.6,0,0,289.2,0.0031,0.1013,-0.845,32.2
2017-01-01 05:15,2474,0,0.6,0,0,289.2,0.0031,0.1013,-0.93,32.4
2017-01-01 05:30,2475,0,0.6,0,0,278,0.0031,0.1013,-0.76,32.4
2017-01-01 05:45,2476,0,0.6,0,0,275.2,0.0031,0.1013,-0.958,32.3
2017-01-01 06:00,2477,0,0.6,0,0,278,0.0031,0.1013,-1.071,32.5
2017-01-01 06:15,2478,0,0.6,0,0,280.8,0.0031,0.1013,-0.732,32.4
2017-01-01 06:30,2479,0,0.6,0,0,313.1,0.0031,0.1013,-0.902,32.4
2017-01-01 06:45,2480,0,0.6,0,0,325.7,0.0031,0.1013,-0.62,31.8
2017-01-01 07:00,2481,0,0.6,0,0,332.7,0.0031,0.1013,-0.591,30.7
2017-01-01 07:15,2482,0,0.6,0,0,334.1,0.0031,0.1013,-1.527,31.7
2017-01-01 07:30,2483,0,0.6,0,0,334.1,0.0031,0.1013,-1.384,32.1
2017-01-01 07:45,2484,0,0.6,0,0,334.1,0.0031,0.1013,-1.299,32.5
2017-01-01 08:00,2485,0,1.9,0,0,328.5,0.0031,0.1013,-1.356,31.6
2017-01-01 08:15,2486,0,5.6,0,0,301.8,0.0031,0.1013,-2.015,32.3
2017-01-01 08:30,2487,0,8.1,0,0,301.8,0.0031,0.1013,-2.102,33.7
2017-01-01 08:45,2488,0,9.4,0,0,301.8,0.0031,0.1013,-1.613,33
2017-01-01 09:00,2489,0,11.9,0,0,301.8,0.0031,0.1013,-1.185,32.1
2017-01-01 09:15,2490,0,13.1,0,0,301.8,0.0031,0.1013,-0.76,30.8
2017-01-01 09:30,2491,0,13.1,0,0,301.8,0.0031,0.1013,-0.563,30
2017-01-01 09:45,2492,0,15.6,0,0,301.8,0.0025,0.1013,-0.423,29.5
2017-01-01 10:00,2493,0,16.9,0,0,303.2,0.0025,0.1013,-0.395,29.4
2017-01-01 10:15,2494,0,54.4,0,0,303.2,0.0031,0.1013,-1.015,29.7
2017-01-01 10:30,2495,0,373.1,0,0,303.2,0.0025,0.1013,3.301,30.2
2017-01-01 10:45,2496,0,393.1,0,0,320.1,0.0025,0.1007,3.67,27.7
2017-01-01 11:00,2497,0,406.9,0,0.74,71.6,0.0025,0.1013,3.696,26.3
2017-01-01 11:15,2498,0,415.6,0,0,98.3,0.0031,0.1013,4.48,25.2
2017-01-01 11:30,2499,0,423.1,0,0,99.7,0.0025,0.1007,3.221,24.6
2017-01-01 11:45,2500,0,425.6,0,0,103.9,0.0031,0.1013,3.67,24.7
2017-01-01 12:00,2501,0,424.4,0,0,112.3,0.0031,0.1007,3.38,24.7
2017-01-01 12:15,2502,0,421.9,0,0,148.8,0.0031,0.1013,2.877,26.2
2017-01-01 12:30,2503,0,414.4,0,0,126.4,0.0031,0.1013,3.643,27.5
2017-01-01 12:45,2504,0,406.9,0,0,80,0.0031,0.1013,3.749,26.3
2017-01-01 13:00,2505,0,393.1,0,0,74.4,0.0031,0.1013,4.141,25.2
2017-01-01 13:15,2506,0,379.4,0,0,74.4,0.0031,0.1013,4.869,23.4
2017-01-01 13:30,2507,0,360.6,0,0,54.8,0.0031,0.1013,5.128,21.8
2017-01-01 13:45,2508,0,336.9,0,0,122.1,0.0031,0.1013,4.818,22
2017-01-01 14:00,2509,0,311.9,0,0.19,175.5,0.0031,0.1013,3.958,27.5
2017-01-01 14:15,2510,0,285.6,0,0,164.3,0.0031,0.1013,4.402,29.1
2017-01-01 14:30,2511,0,256.9,0,0,158.6,0.0036,0.1013,4.688,28.7
2017-01-01 14:45,2512,0,228.1,0,0,151.6,0.0036,0.1013,4.011,28.8
2017-01-01 15:00,2513,0,196.9,0,0,108.1,0.0036,0.1007,4.089,28.7
2017-01-01 15:15,2514,0,161.9,0,0,164.3,0.0036,0.1013,3.485,29.9
2017-01-01 15:30,2515,0,114.4,0,0,172.7,0.0036,0.1013,3.116,32.1
2017-01-01 15:45,2516,0,70.6,0,0,167.1,0.0036,0.1013,2.77,32
2017-01-01 16:00,2517,0,34.4,0,0,167.1,0.0036,0.1013,2.77,32.2
2017-01-01 16:15,2518,0,14.4,0,0,167.1,0.0036,0.1013,2.53,32.5
2017-01-01 16:30,2519,0,5.6,0,0,186.7,0.0036,0.1013,0.632,32.9
2017-01-01 16:45,2520,0,1.9,0,0,219,0.0036,0.1013,0.024,34.2
2017-01-01 17:00,2521,0,0.6,0,0,219,0.0036,0.1013,0.024,34.8
2017-01-01 17:15,2522,0,0.6,0,0,219,0.0036,0.1013,-0.116,33.3
2017-01-01 17:30,2523,0,0.6,0,0,219,0.0036,0.1013,-0.255,32.8
2017-01-01 17:45,2524,0,0.6,0,0,219,0.0036,0.1013,-0.507,33
2017-01-01 18:00,2525,0,0.6,0,0,219,0.0036,0.1013,-0.789,33.7
2017-01-01 18:15,2526,0,0.6,0,0,219,0.0036,0.1013,-0.76,34.4
2017-01-01 18:30,2527,0,0.6,0,0,223.2,0.0036,0.1013,-0.958,34.5
2017-01-01 18:45,2528,0,0.6,0,0,223.2,0.0036,0.1013,-1.071,35.1
2017-01-01 19:00,2529,0,0.6,0,0,224.6,0.0036,0.1013,-0.958,35.1
2017-01-01 19:15,2530,0,0.6,0,0,262.5,0.0036,0.1013,-1.213,35.2
2017-01-01 19:30,2531,0,0.6,0,0,266.7,0.0036,0.1013,-1.299,35.5
2017-01-01 19:45,2532,0,0.6,0,0,266.7,0.0036,0.1007,-1.527,35.8
2017-01-01 20:00,2533,0,0.6,0,0,266.7,0.0036,0.1013,-1.498,36.2
2017-01-01 20:15,2534,0,0.6,0,0,266.7,0.0036,0.1007,-1.413,36.3
2017-01-01 20:30,2535,0,0.6,0,0,268.1,0.0036,0.1013,-1.556,36.4
2017-01-01 20:45,2536,0,0.6,0,0,269.6,0.0036,0.1013,-1.498,36.5
2017-01-01 21:00,2537,0,0.6,0,0,269.6,0.0036,0.1007,-1.756,36.8
2017-01-01 21:15,2538,0,0.6,0,0,269.6,0.0031,0.1013,-2.305,37.7
2017-01-01 21:30,2539,0,0.6,0,0,294.8,0.0036,0.1013,-1.699,38.1
2017-01-01 21:45,2540,0,0.6,0,0,314.5,0.0031,0.1013,-1.413,36.7
2017-01-01 22:00,2541,0,0.6,0,0,307.5,0.0031,0.1013,-1.958,36.3
2017-01-01 22:15,2542,0,0.6,0,0,304.7,0.0031,0.1013,-2.102,36.9
2017-01-01 22:30,2543,0,0.6,0,0,265.3,0.0031,0.1007,-2.392,37.8
2017-01-01 22:45,2544,0,0.6,0,0,265.3,0.0031,0.1013,-2.392,38.2
2017-01-01 23:00,2545,0,0.6,0,0,265.3,0.0031,0.1013,-2.363,37.8
2017-01-01 23:15,2546,0,0.6,0,0,265.3,0.0031,0.1013,-2.479,37.6
2017-01-01 23:30,2547,0,0.6,0,0,266.7,0.0031,0.1013,-1.871,37.5
2017-01-01 23:45,2548,0,0.6,0,0,266.7,0.0031,0.1007,-2.131,37.2
2017-01-02 00:00,2549,0,0.6,0,0,268.1,0.0031,0.1007,-1.986,37.6
2017-01-02 00:15,2550,0,0.6,0,0,286.4,0.0031,0.1013,-1.986,37.5
2017-01-02 00:30,2551,0,0.6,0,0,293.4,0.0031,0.1013,-1.785,37.6
2017-01-02 00:45,2552,0,0.6,0,0,303.2,0.0031,0.1013,-1.814,37
2017-01-02 01:00,2553,0,0.6,0,0,304.7,0.0031,0.1013,-1.929,37.3
2017-01-02 01:15,2554,0,0.6,0,0,273.8,0.0031,0.1013,-2.742,37.8
2017-01-02 01:30,2555,0,0.6,0,0,271,0.0031,0.1007,-3.33,40
2017-01-02 01:45,2556,0,0.6,0,0,272.4,0.0031,0.1007,-2.596,40.5
2017-01-02 02:00,2557,0,0.6,0,0,342.6,0.0031,0.1013,-2.218,38.9
2017-01-02 02:15,2558,0,0.6,0,0,353.8,0.0031,0.1013,-1.929,37.5
2017-01-02 02:30,2559,0,0.6,0,0,355.2,0.0031,0.1013,-2.044,37.4
2017-01-02 02:45,2560,0,0.6,0,0.19,335.5,0.0031,0.1013,-1.871,36.5
2017-01-02 03:00,2561,0,0.6,0,0,336.9,0.0025,0.1013,-2.131,37.4
2017-01-02 03:15,2562,0,0.6,0,0,351,0.0031,0.1013,-1.929,37
2017-01-02 03:30,2563,0,0.6,0,0,345.4,0.0025,0.1007,-1.871,35.9
2017-01-02 03:45,2564,0,0.6,0,0,310.3,0.0025,0.1007,-1.67,34.2
2017-01-02 04:00,2565,0,0.6,0,0,327.1,0.0025,0.1007,-2.566,36.7
2017-01-02 04:15,2566,0,0.6,0,0,329.9,0.0025,0.1013,-2.131,37.8
2017-01-02 04:30,2567,0,0.6,0,0,339.7,0.0031,0.1013,-1.929,36.7
2017-01-02 04:45,2568,0,0.6,0,0,349.6,0.0025,0.1013,-1.756,35.5
2017-01-02 05:00,2569,0,0.6,0,0,348.2,0.0025,0.1007,-2.102,35
2017-01-02 05:15,2570,0,0.6,0,0,342.6,0.0025,0.1013,-1.929,33.9
2017-01-02 05:30,2571,0,0.6,0,0,336.9,0.0025,0.1013,-1.756,34.8
2017-01-02 05:45,2572,0,0.6,0,0,334.1,0.0025,0.1013,-1.986,36.1
2017-01-02 06:00,2573,0,0.6,0,0,324.3,0.0025,0.1007,-1.699,34.7
2017-01-02 06:15,2574,0,0.6,0,0,336.9,0.0025,0.1013,-2.218,33.8
2017-01-02 06:30,2575,0,0.6,0,0,334.1,0.0025,0.1013,-2.305,34.6
2017-01-02 06:45,2576,0,0.6,0,0,346.8,0.0025,0.1007,-1.441,32.8
2017-01-02 07:00,2577,0,0.6,0,0,344,0.0025,0.1007,-1.986,31.5
2017-01-02 07:15,2578,0,0.6,0,0,324.3,0.0025,0.1007,-1.814,31.7
2017-01-02 07:30,2579,0,0.6,0,0,315.9,0.0025,0.1007,-1.9,31.9
2017-01-02 07:45,2580,0,0.6,0,0,310.3,0.0025,0.1007,-2.044,32.5
2017-01-02 08:00,2581,0,3.1,0,0,322.9,0.0025,0.1013,-1.67,32.2
2017-01-02 08:15,2582,0,5.6,0,0,331.3,0.0025,0.1007,-2.015,32.3
2017-01-02 08:30,2583,0,8.1,0,0,327.1,0.0025,0.1007,-2.16,31.8
2017-01-02 08:45,2584,0,9.4,0,0,334.1,0.0025,0.1013,-1.699,30.4
2017-01-02 09:00,2585,0,11.9,0,0,308.9,0.0025,0.1013,-1.157,28.7
2017-01-02 09:15,2586,0,13.1,0,0,303.2,0.0025,0.1007,-1.527,28.6
2017-01-02 09:30,2587,0,14.4,0,0,321.5,0.0025,0.1007,-1.242,28.9
2017-01-02 09:45,2588,0,15.6,0,0,322.9,0.0025,0.1007,-0.732,27.5
2017-01-02 10:00,2589,0,16.9,0,0,300.4,0.0025,0.1007,-0.535,25.2
2017-01-02 10:15,2590,0,103.1,0,0,315.9,0.0025,0.1007,-0.676,25.3
2017-01-02 10:30,2591,0,373.1,0,0,335.5,0.0025,0.1007,3.485,24.3
2017-01-02 10:45,2592,0,390.6,0,0,61.8,0.0025,0.1007,3.722,22.9
2017-01-02 11:00,2593,0,401.9,0,0,95.5,0.0025,0.1007,2.93,22.2
2017-01-02 11:15,2594,0,411.9,0,0,59,0.0025,0.1007,3.827,22.5
2017-01-02 11:30,2595,0,418.1,0,0,81.4,0.0025,0.1007,2.69,22
2017-01-02 11:45,2596,0,421.9,0,0,109.5,0.0025,0.1007,3.406,22.5
2017-01-02 12:00,2597,0,424.4,0,0,77.2,0.0025,0.1007,3.009,22.1
2017-01-02 12:15,2598,0,465.6,0,0,117.9,0.0025,0.1007,3.116,23.5
2017-01-02 12:30,2599,0,370.6,0,0,116.5,0.0025,0.1007,2.983,24.7
2017-01-02 12:45,2600,0,469.4,0,0,143.2,0.0025,0.1007,3.116,26.4
2017-01-02 13:00,2601,0,325.6,0,0,158.6,0.0025,0.1007,3.009,30.3
2017-01-02 13:15,2602,0,351.9,0,0,174.1,0.0031,0.1007,2.128,34.3
2017-01-02 13:30,2603,0,296.9,0,0,175.5,0.0031,0.1007,1.913,34.6
2017-01-02 13:45,2604,0,205.6,0,0,167.1,0.0031,0.1013,0.825,36.9
2017-01-02 14:00,2605,0,195.6,0,0,161.5,0.0031,0.1013,-0.116,38.2
2017-01-02 14:15,2606,0,129.4,0,0,248.5,0.0031,0.1013,0.66,37.9
2017-01-02 14:30,2607,0,129.4,0,0,248.5,0.0031,0.1007,1.289,37.2
2017-01-02 14:45,2608,0,134.4,0,0.19,231.6,0.0031,0.1013,1.453,33.9
2017-01-02 15:00,2609,0,118.1,0,0,226,0.0031,0.1007,1.453,29.3
2017-01-02 15:15,2610,0,165.6,0,0.19,186.7,0.0031,0.1013,0.577,36.4
2017-01-02 15:30,2611,0,56.9,0,0,200.8,0.0036,0.1013,-1.128,39.4
2017-01-02 15:45,2612,0,68.1,0,0,227.4,0.0031,0.1013,0.329,40.7
2017-01-02 16:00,2613,0,45.6,0,0,293.4,0.0031,0.1007,-1.584,38.2
2017-01-02 16:15,2614,0,15.6,0,0,247.1,0.0031,0.1013,-0.227,35.5
2017-01-02 16:30,2615,0,4.4,0,0,255.5,0.0031,0.1013,-0.395,37.6
2017-01-02 16:45,2616,0,0.6,0,0,259.7,0.0031,0.1013,0.55,32.1
2017-01-02 17:00,2617,0,0.6,0,0,261.1,0.0036,0.1013,1.099,32.5
2017-01-02 17:15,2618,0,0.6,0,1.67,241.5,0.0031,0.1013,1.099,27.2
2017-01-02 17:30,2619,0,0.6,0,0,294.8,0.0031,0.1013,0.989,29.2
2017-01-02 17:45,2620,0,0.6,0,0,296.2,0.0031,0.1013,0.412,29.2
2017-01-02 18:00,2621,0,0.6,0,0,282.2,0.0031,0.1013,1.289,29.2
2017-01-02 18:15,2622,0,0.6,0,0,23.9,0.0036,0.1013,0.825,28.6
2017-01-02 18:30,2623,0,0.6,0,0,154.4,0.0031,0.1013,0.934,28.4
2017-01-02 18:45,2624,0,0.6,0,0,160,0.0036,0.1013,0.852,28.1
2017-01-02 19:00,2625,0,0.6,0,0.74,227.4,0.0031,0.1013,0.632,28
2017-01-02 19:15,2626,0,0.6,0,0,188.1,0.0031,0.1013,0.273,27.4
2017-01-02 19:30,2627,0,0.6,0,5.01,158.6,0.0031,0.1013,0.19,27.9
2017-01-02 19:45,2628,0,0.6,0,0,127.8,0.0031,0.1013,-0.255,28.3
2017-01-02 20:00,2629,0,0.6,0,0,345.4,0.0031,0.1007,-0.62,30.2
2017-01-02 20:15,2630,0,0.6,0,0,315.9,0.0031,0.1007,-1.128,31.6
2017-01-02 20:30,2631,0,0.6,0,0,339.7,0.0031,0.1013,-1.441,33.9
2017-01-02 20:45,2632,0,0.6,0,0,200.8,0.0031,0.1007,-1.785,36.2
2017-01-02 21:00,2633,0,0.6,0,0,183.9,0.0031,0.1013,-1.986,38.9
2017-01-02 21:15,2634,0,0.6,0,0.56,190.9,0.0031,0.1007,-2.45,42.5
2017-01-02 21:30,2635,0,0.6,0,0,188.1,0.0031,0.1013,-2.654,45
2017-01-02 21:45,2636,0,0.6,0,0,189.5,0.0031,0.1007,-2.771,46.8
2017-01-02 22:00,2637,0,0.6,0,0,196.5,0.0031,0.1013,-2.918,47.7
2017-01-02 22:15,2638,0,0.6,0,0,199.4,0.0031,0.1013,-3.33,51
2017-01-02 22:30,2639,0,0.6,0,4.82,200.8,0.0031,0.1013,-3.271,51.4
2017-01-02 22:45,2640,0,0.6,0,0,192.3,0.0031,0.1007,-3.035,51.6
2017-01-02 23:00,2641,0,0.6,0,0,209.2,0.0031,0.1013,-3.36,52.1
2017-01-02 23:15,2642,0,0.6,0,0,195.1,0.0031,0.1013,-3.687,54.1
2017-01-02 23:30,2643,0,0.6,0,0,219,0.0031,0.1013,-3.449,53.8
2017-01-02 23:45,2644,0,0.6,0,0,189.5,0.0031,0.1013,-3.836,53
2017-01-03 00:00,2645,0,0.6,0,0,206.4,0.0031,0.1013,-3.717,53.3
2017-01-03 00:15,2646,0,0.6,0,0,227.4,0.0031,0.1013,-3.657,52.5
2017-01-03 00:30,2647,0,0.6,0,3.9,217.6,0.0031,0.1013,-3.777,52.9
2017-01-03 00:45,2648,0,0.6,0,0,223.2,0.0031,0.1007,-3.777,54.9
2017-01-03 01:00,2649,0,0.6,0,0,217.6,0.0031,0.1013,-4.106,56
2017-01-03 01:15,2650,0,0.6,0,0,219,0.0031,0.1007,-4.469,58.1
2017-01-03 01:30,2651,0,0.6,0,0,220.4,0.0031,0.1007,-4.712,59.3
2017-01-03 01:45,2652,0,0.6,0,3.71,207.8,0.0031,0.1013,-4.53,58.8
2017-01-03 02:00,2653,0,0.6,0,0,189.5,0.0031,0.1013,-4.743,59.5
2017-01-03 02:15,2654,0,0.6,0,0,183.9,0.0031,0.1007,-5.018,64.3
2017-01-03 02:30,2655,0,0.6,0,0,214.8,0.0031,0.1007,-5.049,67
2017-01-03 02:45,2656,0,0.6,0,0,220.4,0.0031,0.1007,-5.233,63.1
2017-01-03 03:00,2657,0,0.6,0,0,258.3,0.0031,0.1007,-5.326,56.2
2017-01-03 03:15,2658,0,0.6,0,0,313.1,0.0025,0.1007,-5.636,54.6
2017-01-03 03:30,2659,0,0.6,0,0,255.5,0.0025,0.1007,-5.667,52.1
2017-01-03 03:45,2660,0,0.6,0,5.38,268.1,0.0025,0.1007,-5.823,48.3
2017-01-03 04:00,2661,0,0.6,0,0,273.8,0.0025,0.1007,-6.357,47.4
2017-01-03 04:15,2662,0,0.6,0,0,299,0.0031,0.1007,-6.579,49.7
2017-01-03 04:30,2663,0,0.6,0,0,285,0.0025,0.1007,-7.316,50.1
2017-01-03 04:45,2664,0,0.6,0,0,283.6,0.0025,0.1007,-7.413,48.6
2017-01-03 05:00,2665,0,0.6,0,0,296.2,0.0025,0.1007,-7.026,50.7
2017-01-03 05:15,2666,0,0.6,0,0,297.6,0.0025,0.1007,-6.93,46.2
2017-01-03 05:30,2667,0,0.6,0,0,317.3,0.0025,0.1007,-7.348,47.1
2017-01-03 05:45,2668,0,0.6,0,0,307.5,0.0025,0.1007,-7.738,50.8
2017-01-03 06:00,2669,0,0.6,0,0,344,0.0025,0.1007,-8.165,49.2
2017-01-03 06:15,2670,0,0.6,0,0,308.9,0.0025,0.1007,-8.066,49.8
2017-01-03 06:30,2671,0,0.6,0,0,296.2,0.0025,0.1007,-8.132,49.4
2017-01-03 06:45,2672,0,0.6,0,0,0,0.0025,0.1007,-8.898,50.8
2017-01-03 07:00,2673,0,0.6,0,0,37.9,0.0025,0.1007,-9.337,51.6
2017-01-03 07:15,2674,0,0.6,0,0,39.3,0.0025,0.1007,-9.542,53.1
2017-01-03 07:30,2675,0,0.6,0,0,39.3,0.0025,0.1007,-9.405,54.7
2017-01-03 07:45,2676,0,0.6,0,0,26.7,0.0025,0.1007,-9.371,55
2017-01-03 08:00,2677,0,3.1,0,0,294.8,0.0025,0.1007,-9.202,56.4
2017-01-03 08:15,2678,0,5.6,0,0,278,0.0025,0.1007,-9.473,57.2
2017-01-03 08:30,2679,0,8.1,0,0,278,0.0019,0.1007,-9.747,58.2
2017-01-03 08:45,2680,0,9.4,0,0,279.4,0.0025,0.1007,-10.197,58.8
2017-01-03 09:00,2681,0,11.9,0,0,280.8,0.0025,0.1007,-10.058,60.6
2017-01-03 09:15,2682,0,13.1,0,0,327.1,0.0019,0.1007,-9.542,60.3
2017-01-03 09:30,2683,0,14.4,0,0,355.2,0.0019,0.1007,-9.168,56.9
2017-01-03 09:45,2684,0,15.6,0,0,355.2,0.0019,0.1007,-8.864,55.8
2017-01-03 10:00,2685,0,18.1,0,0,355.2,0.0019,0.1007,-8.898,54.4
2017-01-03 10:15,2686,0,165.6,0,0,355.2,0.0019,0.1007,-8.797,54.2
2017-01-03 10:30,2687,0,370.6,0,0,9.8,0.0019,0.1007,-5.388,51.2
2017-01-03 10:45,2688,0,390.6,0,0,29.5,0.0019,0.1007,-4.469,45.3
2017-01-03 11:00,2689,0,405.6,0,0,36.5,0.0019,0.1007,-4.926,43.5
2017-01-03 11:15,2690,0,414.4,0,0,33.7,0.0019,0.1007,-3.986,41.6
2017-01-03 11:30,2691,0,421.9,0,0,32.3,0.0019,0.1007,-4.106,39.1
2017-01-03 11:45,2692,0,424.4,0,0,88.4,0.0025,0.1007,-4.106,39.1
2017-01-03 12:00,2693,0,423.1,0,0,63.2,0.0019,0.1007,-4.137,38.3
2017-01-03 12:15,2694,0,423.1,0,0,119.3,0.0025,0.1007,-3.926,37.6
2017-01-03 12:30,2695,0,413.1,0,0,112.3,0.0025,0.1007,-3.568,36.4
2017-01-03 12:45,2696,0,403.1,0,0.56,158.6,0.0025,0.1007,-3.508,35.4
2017-01-03 13:00,2697,0,390.6,0,0,122.1,0.0025,0.1007,-3.896,35.7
2017-01-03 13:15,2698,0,376.9,0,0,87,0.0025,0.1007,-3.687,34.8
2017-01-03 13:30,2699,0,360.6,0,0,56.2,0.0025,0.1007,-2.683,33.8
2017-01-03 13:45,2700,0,338.1,0,0,75.8,0.0025,0.1007,-3.153,33.3
2017-01-03 14:00,2701,0,313.1,0,1.11,124.9,0.0025,0.1007,-3.065,33.4
2017-01-03 14:15,2702,0,286.9,0,0,158.6,0.0025,0.1007,-2.334,32.3
2017-01-03 14:30,2703,0,259.4,0,0,143.2,0.0025,0.1007,-1.842,32.3
2017-01-03 14:45,2704,0,230.6,0,0.56,139,0.0025,0.1007,-2.044,31.3
2017-01-03 15:00,2705,0,200.6,0,0,112.3,0.0025,0.1007,-2.334,30.9
2017-01-03 15:15,2706,0,166.9,0,0,73,0.0025,0.1007,-2.073,31.6
2017-01-03 15:30,2707,0,120.6,0,0,73,0.0025,0.1007,-2.537,31.5
2017-01-03 15:45,2708,0,75.6,0,0,78.6,0.0031,0.1007,-2.566,31.3
2017-01-03 16:00,2709,0,39.4,0,0,78.6,0.0031,0.1007,-3.153,31.7
2017-01-03 16:15,2710,0,15.6,0,0,78.6,0.0025,0.1007,-3.568,32.5
2017-01-03 16:30,2711,0,5.6,0,0,78.6,0.0031,0.1007,-5.11,33.9
2017-01-03 16:45,2712,0,1.9,0,0,77.2,0.0025,0.1007,-5.698,36.1
2017-01-03 17:00,2713,0,0.6,0,0,47.7,0.0025,0.1007,-5.542,36.8
2017-01-03 17:15,2714,0,0.6,0,0,25.3,0.0031,0.1007,-5.76,37.1
2017-01-03 17:30,2715,0,0.6,0,0,23.9,0.0025,0.1007,-6.483,37.9
2017-01-03 17:45,2716,0,0.6,0,0,23.9,0.0031,0.1007,-6.388,38.5
2017-01-03 18:00,2717,0,0.6,0,0,23.9,0.0025,0.1007,-6.77,39.9
2017-01-03 18:15,2718,0,0.6,0,0,21.1,0.0031,0.1007,-5.823,40.1
2017-01-03 18:30,2719,0,0.6,0,0,2.8,0.0025,0.1007,-5.511,37.8
2017-01-03 18:45,2720,0,0.6,0,0,0,0.0025,0.1007,-6.294,38.4
2017-01-03 19:00,2721,0,0.6,0,0,1.4,0.0025,0.1007,-6.073,39.1
2017-01-03 19:15,2722,0,0.6,0,0,1.4,0.0025,0.1007,-6.357,38.2
2017-01-03 19:30,2723,0,0.6,0,0,355.2,0.0025,0.1007,-6.199,38
2017-01-03 19:45,2724,0,0.6,0,0,355.2,0.0025,0.1007,-6.01,36.8
2017-01-03 20:00,2725,0,0.6,0,0,355.2,0.0025,0.1007,-6.579,35.8
2017-01-03 20:15,2726,0,0.6,0,0,355.2,0.0025,0.1007,-6.325,35.3
2017-01-03 20:30,2727,0,0.6,0,0,355.2,0.0025,0.1007,-5.698,36
2017-01-03 20:45,2728,0,0.6,0,0,355.2,0.0025,0.1007,-5.326,36
2017-01-03 21:00,2729,0,0.6,0,0,355.2,0.0025,0.1007,-5.449,34.2
2017-01-03 21:15,2730,0,0.6,0,0,355.2,0.0025,0.1007,-5.574,34.3
2017-01-03 21:30,2731,0,0.6,0,0,355.2,0.0025,0.1007,-5.326,34.4
2017-01-03 21:45,2732,0,0.6,0,0,0,0.0025,0.1007,-4.804,33.3
2017-01-03 22:00,2733,0,0.6,0,0,0,0.0025,0.1007,-4.197,32.3
2017-01-03 22:15,2734,0,0.6,0,0,0,0.0025,0.1007,-4.046,32.1
2017-01-03 22:30,2735,0,0.6,0,0,0,0.0025,0.1007,-4.076,32.9
2017-01-03 22:45,2736,0,0.6,0,0,0,0.0025,0.1007,-3.508,32.3
2017-01-03 23:00,2737,0,0.6,0,0,40.7,0.0025,0.1007,-2.771,31.4
2017-01-03 23:15,2738,0,0.6,0,0,54.8,0.0025,0.1007,-3.419,31.7
2017-01-03 23:30,2739,0,0.6,0,0,53.3,0.0025,0.1007,-2.625,32.4
2017-01-03 23:45,2740,0,0.6,0,0,53.3,0.0019,0.1007,-2.334,32.3
2017-01-04 00:00,2741,0,0.6,0,0,53.3,0.0025,0.1007,-2.363,33.2
2017-01-04 00:15,2742,0,0.6,0,0,50.5,0.0019,0.1007,-2.305,33.8
2017-01-04 00:30,2743,0,0.6,0,0,15.4,0.0019,0.1007,-2.363,34.1
2017-01-04 00:45,2744,0,0.6,0,0,8.4,0.0019,0.1007,-2.683,35.5
2017-01-04 01:00,2745,0,0.6,0,0,5.6,0.0025,0.1007,-2.537,35.8
2017-01-04 01:15,2746,0,0.6,0,0,5.6,0.0019,0.1007,-2.508,35.6
2017-01-04 01:30,2747,0,0.6,0,0.19,252.7,0.0025,0.1007,-1.986,36.7
2017-01-04 01:45,2748,0,0.6,0,0,199.4,0.0019,0.1007,-2.479,37.6
